Hour_Counter,2-hr,4-hr,8-hr,12-hr,24-hr,48-hr,120-hr
2885,1443,722,361,241,121,61,25
2886,1443,722,361,241,121,61,25
2887,1444,722,361,241,121,61,25
2888,1444,722,361,241,121,61,25
2889,1445,723,362,241,121,61,25
2890,1445,723,362,241,121,61,25
2891,1446,723,362,241,121,61,25
2892,1446,723,362,241,121,61,25
2893,1447,724,362,242,121,61,25
2894,1447,724,362,242,121,61,25
2895,1448,724,362,242,121,61,25
2896,1448,724,362,242,121,61,25
2897,1449,725,363,242,121,61,25
2898,1449,725,363,242,121,61,25
2899,1450,725,363,242,121,61,25
2900,1450,725,363,242,121,61,25
2901,1451,726,363,242,121,61,25
2902,1451,726,363,242,121,61,25
2903,1452,726,363,242,121,61,25
2904,1452,726,363,242,121,61,25
2905,1453,727,364,243,122,61,25
2906,1453,727,364,243,122,61,25
2907,1454,727,364,243,122,61,25
2908,1454,727,364,243,122,61,25
2909,1455,728,364,243,122,61,25
2910,1455,728,364,243,122,61,25
2911,1456,728,364,243,122,61,25
2912,1456,728,364,243,122,61,25
2913,1457,729,365,243,122,61,25
2914,1457,729,365,243,122,61,25
2915,1458,729,365,243,122,61,25
2916,1458,729,365,243,122,61,25
2917,1459,730,365,244,122,61,25
2918,1459,730,365,244,122,61,25
2919,1460,730,365,244,122,61,25
2920,1460,730,365,244,122,61,25
2921,1461,731,366,244,122,61,25
2922,1461,731,366,244,122,61,25
2923,1462,731,366,244,122,61,25
2924,1462,731,366,244,122,61,25
2925,1463,732,366,244,122,61,25
2926,1463,732,366,244,122,61,25
2927,1464,732,366,244,122,61,25
2928,1464,732,366,244,122,61,25
2929,1465,733,367,245,123,62,25
2930,1465,733,367,245,123,62,25
2931,1466,733,367,245,123,62,25
2932,1466,733,367,245,123,62,25
2933,1467,734,367,245,123,62,25
2934,1467,734,367,245,123,62,25
2935,1468,734,367,245,123,62,25
2936,1468,734,367,245,123,62,25
2937,1469,735,368,245,123,62,25
2938,1469,735,368,245,123,62,25
2939,1470,735,368,245,123,62,25
2940,1470,735,368,245,123,62,25
2941,1471,736,368,246,123,62,25
2942,1471,736,368,246,123,62,25
2943,1472,736,368,246,123,62,25
2944,1472,736,368,246,123,62,25
2945,1473,737,369,246,123,62,25
2946,1473,737,369,246,123,62,25
2947,1474,737,369,246,123,62,25
2948,1474,737,369,246,123,62,25
2949,1475,738,369,246,123,62,25
2950,1475,738,369,246,123,62,25
2951,1476,738,369,246,123,62,25
2952,1476,738,369,246,123,62,25
2953,1477,739,370,247,124,62,25
2954,1477,739,370,247,124,62,25
2955,1478,739,370,247,124,62,25
2956,1478,739,370,247,124,62,25
2957,1479,740,370,247,124,62,25
2958,1479,740,370,247,124,62,25
2959,1480,740,370,247,124,62,25
2960,1480,740,370,247,124,62,25
2961,1481,741,371,247,124,62,25
2962,1481,741,371,247,124,62,25
2963,1482,741,371,247,124,62,25
2964,1482,741,371,247,124,62,25
2965,1483,742,371,248,124,62,25
2966,1483,742,371,248,124,62,25
2967,1484,742,371,248,124,62,25
2968,1484,742,371,248,124,62,25
2969,1485,743,372,248,124,62,25
2970,1485,743,372,248,124,62,25
2971,1486,743,372,248,124,62,25
2972,1486,743,372,248,124,62,25
2973,1487,744,372,248,124,62,25
2974,1487,744,372,248,124,62,25
2975,1488,744,372,248,124,62,25
2976,1488,744,372,248,124,62,25
2977,1489,745,373,249,125,63,25
2978,1489,745,373,249,125,63,25
2979,1490,745,373,249,125,63,25
2980,1490,745,373,249,125,63,25
2981,1491,746,373,249,125,63,25
2982,1491,746,373,249,125,63,25
2983,1492,746,373,249,125,63,25
2984,1492,746,373,249,125,63,25
2985,1493,747,374,249,125,63,25
2986,1493,747,374,249,125,63,25
2987,1494,747,374,249,125,63,25
2988,1494,747,374,249,125,63,25
2989,1495,748,374,250,125,63,25
2990,1495,748,374,250,125,63,25
2991,1496,748,374,250,125,63,25
2992,1496,748,374,250,125,63,25
2993,1497,749,375,250,125,63,25
2994,1497,749,375,250,125,63,25
2995,1498,749,375,250,125,63,25
2996,1498,749,375,250,125,63,25
2997,1499,750,375,250,125,63,25
2998,1499,750,375,250,125,63,25
2999,1500,750,375,250,125,63,25
3000,1500,750,375,250,125,63,25
3001,1501,751,376,251,126,63,26
3002,1501,751,376,251,126,63,26
3003,1502,751,376,251,126,63,26
3004,1502,751,376,251,126,63,26
3005,1503,752,376,251,126,63,26
3006,1503,752,376,251,126,63,26
3007,1504,752,376,251,126,63,26
3008,1504,752,376,251,126,63,26
3009,1505,753,377,251,126,63,26
3010,1505,753,377,251,126,63,26
3011,1506,753,377,251,126,63,26
3012,1506,753,377,251,126,63,26
3013,1507,754,377,252,126,63,26
3014,1507,754,377,252,126,63,26
3015,1508,754,377,252,126,63,26
3016,1508,754,377,252,126,63,26
3017,1509,755,378,252,126,63,26
3018,1509,755,378,252,126,63,26
3019,1510,755,378,252,126,63,26
3020,1510,755,378,252,126,63,26
3021,1511,756,378,252,126,63,26
3022,1511,756,378,252,126,63,26
3023,1512,756,378,252,126,63,26
3024,1512,756,378,252,126,63,26
3025,1513,757,379,253,127,64,26
3026,1513,757,379,253,127,64,26
3027,1514,757,379,253,127,64,26
3028,1514,757,379,253,127,64,26
3029,1515,758,379,253,127,64,26
3030,1515,758,379,253,127,64,26
3031,1516,758,379,253,127,64,26
3032,1516,758,379,253,127,64,26
3033,1517,759,380,253,127,64,26
3034,1517,759,380,253,127,64,26
3035,1518,759,380,253,127,64,26
3036,1518,759,380,253,127,64,26
3037,1519,760,380,254,127,64,26
3038,1519,760,380,254,127,64,26
3039,1520,760,380,254,127,64,26
3040,1520,760,380,254,127,64,26
3041,1521,761,381,254,127,64,26
3042,1521,761,381,254,127,64,26
3043,1522,761,381,254,127,64,26
3044,1522,761,381,254,127,64,26
3045,1523,762,381,254,127,64,26
3046,1523,762,381,254,127,64,26
3047,1524,762,381,254,127,64,26
3048,1524,762,381,254,127,64,26
3049,1525,763,382,255,128,64,26
3050,1525,763,382,255,128,64,26
3051,1526,763,382,255,128,64,26
3052,1526,763,382,255,128,64,26
3053,1527,764,382,255,128,64,26
3054,1527,764,382,255,128,64,26
3055,1528,764,382,255,128,64,26
3056,1528,764,382,255,128,64,26
3057,1529,765,383,255,128,64,26
3058,1529,765,383,255,128,64,26
3059,1530,765,383,255,128,64,26
3060,1530,765,383,255,128,64,26
3061,1531,766,383,256,128,64,26
3062,1531,766,383,256,128,64,26
3063,1532,766,383,256,128,64,26
3064,1532,766,383,256,128,64,26
3065,1533,767,384,256,128,64,26
3066,1533,767,384,256,128,64,26
3067,1534,767,384,256,128,64,26
3068,1534,767,384,256,128,64,26
3069,1535,768,384,256,128,64,26
3070,1535,768,384,256,128,64,26
3071,1536,768,384,256,128,64,26
3072,1536,768,384,256,128,64,26
3073,1537,769,385,257,129,65,26
3074,1537,769,385,257,129,65,26
3075,1538,769,385,257,129,65,26
3076,1538,769,385,257,129,65,26
3077,1539,770,385,257,129,65,26
3078,1539,770,385,257,129,65,26
3079,1540,770,385,257,129,65,26
3080,1540,770,385,257,129,65,26
3081,1541,771,386,257,129,65,26
3082,1541,771,386,257,129,65,26
3083,1542,771,386,257,129,65,26
3084,1542,771,386,257,129,65,26
3085,1543,772,386,258,129,65,26
3086,1543,772,386,258,129,65,26
3087,1544,772,386,258,129,65,26
3088,1544,772,386,258,129,65,26
3089,1545,773,387,258,129,65,26
3090,1545,773,387,258,129,65,26
3091,1546,773,387,258,129,65,26
3092,1546,773,387,258,129,65,26
3093,1547,774,387,258,129,65,26
3094,1547,774,387,258,129,65,26
3095,1548,774,387,258,129,65,26
3096,1548,774,387,258,129,65,26
3097,1549,775,388,259,130,65,26
3098,1549,775,388,259,130,65,26
3099,1550,775,388,259,130,65,26
3100,1550,775,388,259,130,65,26
3101,1551,776,388,259,130,65,26
3102,1551,776,388,259,130,65,26
3103,1552,776,388,259,130,65,26
3104,1552,776,388,259,130,65,26
3105,1553,777,389,259,130,65,26
3106,1553,777,389,259,130,65,26
3107,1554,777,389,259,130,65,26
3108,1554,777,389,259,130,65,26
3109,1555,778,389,260,130,65,26
3110,1555,778,389,260,130,65,26
3111,1556,778,389,260,130,65,26
3112,1556,778,389,260,130,65,26
3113,1557,779,390,260,130,65,26
3114,1557,779,390,260,130,65,26
3115,1558,779,390,260,130,65,26
3116,1558,779,390,260,130,65,26
3117,1559,780,390,260,130,65,26
3118,1559,780,390,260,130,65,26
3119,1560,780,390,260,130,65,26
3120,1560,780,390,260,130,65,26
3121,1561,781,391,261,131,66,27
3122,1561,781,391,261,131,66,27
3123,1562,781,391,261,131,66,27
3124,1562,781,391,261,131,66,27
3125,1563,782,391,261,131,66,27
3126,1563,782,391,261,131,66,27
3127,1564,782,391,261,131,66,27
3128,1564,782,391,261,131,66,27
3129,1565,783,392,261,131,66,27
3130,1565,783,392,261,131,66,27
3131,1566,783,392,261,131,66,27
3132,1566,783,392,261,131,66,27
3133,1567,784,392,262,131,66,27
3134,1567,784,392,262,131,66,27
3135,1568,784,392,262,131,66,27
3136,1568,784,392,262,131,66,27
3137,1569,785,393,262,131,66,27
3138,1569,785,393,262,131,66,27
3139,1570,785,393,262,131,66,27
3140,1570,785,393,262,131,66,27
3141,1571,786,393,262,131,66,27
3142,1571,786,393,262,131,66,27
3143,1572,786,393,262,131,66,27
3144,1572,786,393,262,131,66,27
3145,1573,787,394,263,132,66,27
3146,1573,787,394,263,132,66,27
3147,1574,787,394,263,132,66,27
3148,1574,787,394,263,132,66,27
3149,1575,788,394,263,132,66,27
3150,1575,788,394,263,132,66,27
3151,1576,788,394,263,132,66,27
3152,1576,788,394,263,132,66,27
3153,1577,789,395,263,132,66,27
3154,1577,789,395,263,132,66,27
3155,1578,789,395,263,132,66,27
3156,1578,789,395,263,132,66,27
3157,1579,790,395,264,132,66,27
3158,1579,790,395,264,132,66,27
3159,1580,790,395,264,132,66,27
3160,1580,790,395,264,132,66,27
3161,1581,791,396,264,132,66,27
3162,1581,791,396,264,132,66,27
3163,1582,791,396,264,132,66,27
3164,1582,791,396,264,132,66,27
3165,1583,792,396,264,132,66,27
3166,1583,792,396,264,132,66,27
3167,1584,792,396,264,132,66,27
3168,1584,792,396,264,132,66,27
3169,1585,793,397,265,133,67,27
3170,1585,793,397,265,133,67,27
3171,1586,793,397,265,133,67,27
3172,1586,793,397,265,133,67,27
3173,1587,794,397,265,133,67,27
3174,1587,794,397,265,133,67,27
3175,1588,794,397,265,133,67,27
3176,1588,794,397,265,133,67,27
3177,1589,795,398,265,133,67,27
3178,1589,795,398,265,133,67,27
3179,1590,795,398,265,133,67,27
3180,1590,795,398,265,133,67,27
3181,1591,796,398,266,133,67,27
3182,1591,796,398,266,133,67,27
3183,1592,796,398,266,133,67,27
3184,1592,796,398,266,133,67,27
3185,1593,797,399,266,133,67,27
3186,1593,797,399,266,133,67,27
3187,1594,797,399,266,133,67,27
3188,1594,797,399,266,133,67,27
3189,1595,798,399,266,133,67,27
3190,1595,798,399,266,133,67,27
3191,1596,798,399,266,133,67,27
3192,1596,798,399,266,133,67,27
3193,1597,799,400,267,134,67,27
3194,1597,799,400,267,134,67,27
3195,1598,799,400,267,134,67,27
3196,1598,799,400,267,134,67,27
3197,1599,800,400,267,134,67,27
3198,1599,800,400,267,134,67,27
3199,1600,800,400,267,134,67,27
3200,1600,800,400,267,134,67,27
3201,1601,801,401,267,134,67,27
3202,1601,801,401,267,134,67,27
3203,1602,801,401,267,134,67,27
3204,1602,801,401,267,134,67,27
3205,1603,802,401,268,134,67,27
3206,1603,802,401,268,134,67,27
3207,1604,802,401,268,134,67,27
3208,1604,802,401,268,134,67,27
3209,1605,803,402,268,134,67,27
3210,1605,803,402,268,134,67,27
3211,1606,803,402,268,134,67,27
3212,1606,803,402,268,134,67,27
3213,1607,804,402,268,134,67,27
3214,1607,804,402,268,134,67,27
3215,1608,804,402,268,134,67,27
3216,1608,804,402,268,134,67,27
3217,1609,805,403,269,135,68,27
3218,1609,805,403,269,135,68,27
3219,1610,805,403,269,135,68,27
3220,1610,805,403,269,135,68,27
3221,1611,806,403,269,135,68,27
3222,1611,806,403,269,135,68,27
3223,1612,806,403,269,135,68,27
3224,1612,806,403,269,135,68,27
3225,1613,807,404,269,135,68,27
3226,1613,807,404,269,135,68,27
3227,1614,807,404,269,135,68,27
3228,1614,807,404,269,135,68,27
3229,1615,808,404,270,135,68,27
3230,1615,808,404,270,135,68,27
3231,1616,808,404,270,135,68,27
3232,1616,808,404,270,135,68,27
3233,1617,809,405,270,135,68,27
3234,1617,809,405,270,135,68,27
3235,1618,809,405,270,135,68,27
3236,1618,809,405,270,135,68,27
3237,1619,810,405,270,135,68,27
3238,1619,810,405,270,135,68,27
3239,1620,810,405,270,135,68,27
3240,1620,810,405,270,135,68,27
3241,1621,811,406,271,136,68,28
3242,1621,811,406,271,136,68,28
3243,1622,811,406,271,136,68,28
3244,1622,811,406,271,136,68,28
3245,1623,812,406,271,136,68,28
3246,1623,812,406,271,136,68,28
3247,1624,812,406,271,136,68,28
3248,1624,812,406,271,136,68,28
3249,1625,813,407,271,136,68,28
3250,1625,813,407,271,136,68,28
3251,1626,813,407,271,136,68,28
3252,1626,813,407,271,136,68,28
3253,1627,814,407,272,136,68,28
3254,1627,814,407,272,136,68,28
3255,1628,814,407,272,136,68,28
3256,1628,814,407,272,136,68,28
3257,1629,815,408,272,136,68,28
3258,1629,815,408,272,136,68,28
3259,1630,815,408,272,136,68,28
3260,1630,815,408,272,136,68,28
3261,1631,816,408,272,136,68,28
3262,1631,816,408,272,136,68,28
3263,1632,816,408,272,136,68,28
3264,1632,816,408,272,136,68,28
3265,1633,817,409,273,137,69,28
3266,1633,817,409,273,137,69,28
3267,1634,817,409,273,137,69,28
3268,1634,817,409,273,137,69,28
3269,1635,818,409,273,137,69,28
3270,1635,818,409,273,137,69,28
3271,1636,818,409,273,137,69,28
3272,1636,818,409,273,137,69,28
3273,1637,819,410,273,137,69,28
3274,1637,819,410,273,137,69,28
3275,1638,819,410,273,137,69,28
3276,1638,819,410,273,137,69,28
3277,1639,820,410,274,137,69,28
3278,1639,820,410,274,137,69,28
3279,1640,820,410,274,137,69,28
3280,1640,820,410,274,137,69,28
3281,1641,821,411,274,137,69,28
3282,1641,821,411,274,137,69,28
3283,1642,821,411,274,137,69,28
3284,1642,821,411,274,137,69,28
3285,1643,822,411,274,137,69,28
3286,1643,822,411,274,137,69,28
3287,1644,822,411,274,137,69,28
3288,1644,822,411,274,137,69,28
3289,1645,823,412,275,138,69,28
3290,1645,823,412,275,138,69,28
3291,1646,823,412,275,138,69,28
3292,1646,823,412,275,138,69,28
3293,1647,824,412,275,138,69,28
3294,1647,824,412,275,138,69,28
3295,1648,824,412,275,138,69,28
3296,1648,824,412,275,138,69,28
3297,1649,825,413,275,138,69,28
3298,1649,825,413,275,138,69,28
3299,1650,825,413,275,138,69,28
3300,1650,825,413,275,138,69,28
3301,1651,826,413,276,138,69,28
3302,1651,826,413,276,138,69,28
3303,1652,826,413,276,138,69,28
3304,1652,826,413,276,138,69,28
3305,1653,827,414,276,138,69,28
3306,1653,827,414,276,138,69,28
3307,1654,827,414,276,138,69,28
3308,1654,827,414,276,138,69,28
3309,1655,828,414,276,138,69,28
3310,1655,828,414,276,138,69,28
3311,1656,828,414,276,138,69,28
3312,1656,828,414,276,138,69,28
3313,1657,829,415,277,139,70,28
3314,1657,829,415,277,139,70,28
3315,1658,829,415,277,139,70,28
3316,1658,829,415,277,139,70,28
3317,1659,830,415,277,139,70,28
3318,1659,830,415,277,139,70,28
3319,1660,830,415,277,139,70,28
3320,1660,830,415,277,139,70,28
3321,1661,831,416,277,139,70,28
3322,1661,831,416,277,139,70,28
3323,1662,831,416,277,139,70,28
3324,1662,831,416,277,139,70,28
3325,1663,832,416,278,139,70,28
3326,1663,832,416,278,139,70,28
3327,1664,832,416,278,139,70,28
3328,1664,832,416,278,139,70,28
3329,1665,833,417,278,139,70,28
3330,1665,833,417,278,139,70,28
3331,1666,833,417,278,139,70,28
3332,1666,833,417,278,139,70,28
3333,1667,834,417,278,139,70,28
3334,1667,834,417,278,139,70,28
3335,1668,834,417,278,139,70,28
3336,1668,834,417,278,139,70,28
3337,1669,835,418,279,140,70,28
3338,1669,835,418,279,140,70,28
3339,1670,835,418,279,140,70,28
3340,1670,835,418,279,140,70,28
3341,1671,836,418,279,140,70,28
3342,1671,836,418,279,140,70,28
3343,1672,836,418,279,140,70,28
3344,1672,836,418,279,140,70,28
3345,1673,837,419,279,140,70,28
3346,1673,837,419,279,140,70,28
3347,1674,837,419,279,140,70,28
3348,1674,837,419,279,140,70,28
3349,1675,838,419,280,140,70,28
3350,1675,838,419,280,140,70,28
3351,1676,838,419,280,140,70,28
3352,1676,838,419,280,140,70,28
3353,1677,839,420,280,140,70,28
3354,1677,839,420,280,140,70,28
3355,1678,839,420,280,140,70,28
3356,1678,839,420,280,140,70,28
3357,1679,840,420,280,140,70,28
3358,1679,840,420,280,140,70,28
3359,1680,840,420,280,140,70,28
3360,1680,840,420,280,140,70,28
3361,1681,841,421,281,141,71,29
3362,1681,841,421,281,141,71,29
3363,1682,841,421,281,141,71,29
3364,1682,841,421,281,141,71,29
3365,1683,842,421,281,141,71,29
3366,1683,842,421,281,141,71,29
3367,1684,842,421,281,141,71,29
3368,1684,842,421,281,141,71,29
3369,1685,843,422,281,141,71,29
3370,1685,843,422,281,141,71,29
3371,1686,843,422,281,141,71,29
3372,1686,843,422,281,141,71,29
3373,1687,844,422,282,141,71,29
3374,1687,844,422,282,141,71,29
3375,1688,844,422,282,141,71,29
3376,1688,844,422,282,141,71,29
3377,1689,845,423,282,141,71,29
3378,1689,845,423,282,141,71,29
3379,1690,845,423,282,141,71,29
3380,1690,845,423,282,141,71,29
3381,1691,846,423,282,141,71,29
3382,1691,846,423,282,141,71,29
3383,1692,846,423,282,141,71,29
3384,1692,846,423,282,141,71,29
3385,1693,847,424,283,142,71,29
3386,1693,847,424,283,142,71,29
3387,1694,847,424,283,142,71,29
3388,1694,847,424,283,142,71,29
3389,1695,848,424,283,142,71,29
3390,1695,848,424,283,142,71,29
3391,1696,848,424,283,142,71,29
3392,1696,848,424,283,142,71,29
3393,1697,849,425,283,142,71,29
3394,1697,849,425,283,142,71,29
3395,1698,849,425,283,142,71,29
3396,1698,849,425,283,142,71,29
3397,1699,850,425,284,142,71,29
3398,1699,850,425,284,142,71,29
3399,1700,850,425,284,142,71,29
3400,1700,850,425,284,142,71,29
3401,1701,851,426,284,142,71,29
3402,1701,851,426,284,142,71,29
3403,1702,851,426,284,142,71,29
3404,1702,851,426,284,142,71,29
3405,1703,852,426,284,142,71,29
3406,1703,852,426,284,142,71,29
3407,1704,852,426,284,142,71,29
3408,1704,852,426,284,142,71,29
3409,1705,853,427,285,143,72,29
3410,1705,853,427,285,143,72,29
3411,1706,853,427,285,143,72,29
3412,1706,853,427,285,143,72,29
3413,1707,854,427,285,143,72,29
3414,1707,854,427,285,143,72,29
3415,1708,854,427,285,143,72,29
3416,1708,854,427,285,143,72,29
3417,1709,855,428,285,143,72,29
3418,1709,855,428,285,143,72,29
3419,1710,855,428,285,143,72,29
3420,1710,855,428,285,143,72,29
3421,1711,856,428,286,143,72,29
3422,1711,856,428,286,143,72,29
3423,1712,856,428,286,143,72,29
3424,1712,856,428,286,143,72,29
3425,1713,857,429,286,143,72,29
3426,1713,857,429,286,143,72,29
3427,1714,857,429,286,143,72,29
3428,1714,857,429,286,143,72,29
3429,1715,858,429,286,143,72,29
3430,1715,858,429,286,143,72,29
3431,1716,858,429,286,143,72,29
3432,1716,858,429,286,143,72,29
3433,1717,859,430,287,144,72,29
3434,1717,859,430,287,144,72,29
3435,1718,859,430,287,144,72,29
3436,1718,859,430,287,144,72,29
3437,1719,860,430,287,144,72,29
3438,1719,860,430,287,144,72,29
3439,1720,860,430,287,144,72,29
3440,1720,860,430,287,144,72,29
3441,1721,861,431,287,144,72,29
3442,1721,861,431,287,144,72,29
3443,1722,861,431,287,144,72,29
3444,1722,861,431,287,144,72,29
3445,1723,862,431,288,144,72,29
3446,1723,862,431,288,144,72,29
3447,1724,862,431,288,144,72,29
3448,1724,862,431,288,144,72,29
3449,1725,863,432,288,144,72,29
3450,1725,863,432,288,144,72,29
3451,1726,863,432,288,144,72,29
3452,1726,863,432,288,144,72,29
3453,1727,864,432,288,144,72,29
3454,1727,864,432,288,144,72,29
3455,1728,864,432,288,144,72,29
3456,1728,864,432,288,144,72,29
3457,1729,865,433,289,145,73,29
3458,1729,865,433,289,145,73,29
3459,1730,865,433,289,145,73,29
3460,1730,865,433,289,145,73,29
3461,1731,866,433,289,145,73,29
3462,1731,866,433,289,145,73,29
3463,1732,866,433,289,145,73,29
3464,1732,866,433,289,145,73,29
3465,1733,867,434,289,145,73,29
3466,1733,867,434,289,145,73,29
3467,1734,867,434,289,145,73,29
3468,1734,867,434,289,145,73,29
3469,1735,868,434,290,145,73,29
3470,1735,868,434,290,145,73,29
3471,1736,868,434,290,145,73,29
3472,1736,868,434,290,145,73,29
3473,1737,869,435,290,145,73,29
3474,1737,869,435,290,145,73,29
3475,1738,869,435,290,145,73,29
3476,1738,869,435,290,145,73,29
3477,1739,870,435,290,145,73,29
3478,1739,870,435,290,145,73,29
3479,1740,870,435,290,145,73,29
3480,1740,870,435,290,145,73,29
3481,1741,871,436,291,146,73,30
